0.059937,-0.178591,0.360475,-0.310252,0.140475,-0.836076,0.216164,0.572293,0.485144,-0.283838,D
-0.159978,-0.434905,0.523261,0.468121,0.252144,-0.100767,0.040923,1.177367,1.115058,-0.51853,E
-0.045327,0.476421,5.271385,2.050787,0.239434,0.056173,0.07238,-2.497855,0.377379,0.742977,A
0.08217,0.307618,0.267994,1.279975,0.134398,0.533854,0.026689,0.962591,1.864337,0.783424,A
0.254949,-0.344272,0.307079,1.912829,0.198762,0.379739,-0.040849,0.933253,1.270093,1.766375,F
-0.148027,-0.00277,0.531172,-0.772643,0.127612,-0.25806,0.565727,-1.024786,0.358736,-1.902877,D
-0.520354,-0.75656,0.727185,0.454446,0.139562,-0.064177,-0.315171,1.579497,0.164623,1.603549,D
0.699866,0.693845,0.315806,-0.829949,0.257886,-0.395867,0.591336,0.257908,-0.014124,-1.055333,H
0.523346,-0.306746,0.118621,0.018401,0.947795,0.260262,-1.826109,0.087211,0.534419,0.054448,I
-0.049502,0.320117,-0.053053,0.407193,0.011278,0.066681,0.201043,0.957197,0.581984,0.194204,F
-0.327862,0.32075,0.00147,0.574126,0.2707,0.20706,-0.094246,1.771031,0.60947,0.124552,A
0.20981,-0.366941,0.245396,0.94368,0.127485,-0.307961,-0.08169,-0.068862,0.07714,-0.39633,F
0.154901,-0.571175,0.245165,-0.650226,0.116116,-1.110208,0.598524,1.329289,-2.567569,-0.735969,A
1.131979,-0.046861,-0.020794,-0.300863,0.909059,-0.55788,-1.469992,1.682338,0.272724,0.018949,I
-0.036642,0.042242,0.203285,0.216409,0.125073,-1.125354,1.352042,-0.040411,0.156806,-0.833441,E
0.165383,0.425013,-3.210528,2.145229,0.571271,-0.260614,0.578519,0.540056,0.13669,0.707525,A
0.13311,0.108198,0.084664,0.175503,-4.922215,1.677033,0.469212,-1.023284,0.481094,0.874142,A
-0.247096,-0.669861,0.631313,-0.564599,0.104576,-0.155558,0.15552,-1.558105,-0.096031,-0.673186,D
-0.396352,-0.475536,7.270632,1.749645,0.388209,0.539645,-1.285203,-0.909611,0.703391,0.989923,Y
0.00649,-0.182231,0.411015,1.530856,0.166625,0.167688,-0.148135,-2.345703,1.059376,2.464656,X
0.245349,-0.016641,-3.210528,0.350823,0.263181,0.667518,0.521496,-0.180394,-1.346507,-0.471284,A
-0.134683,-0.282787,0.543132,-0.447653,0.256028,-0.461115,0.670874,0.616143,0.902287,-0.931753,E
-0.049779,0.089203,0.450891,-0.023744,0.237197,-1.312581,0.573068,0.987638,1.0943,-0.870015,E
0.114252,0.23735,0.336455,1.628253,0.16896,0.310687,-0.067091,1.094958,0.562019,-0.211362,A
-0.067444,0.418953,0.034238,0.203552,0.131824,-0.422997,0.095188,1.096896,0.675309,-0.07231,A
0.09976,-0.087553,0.356022,0.854688,0.122661,0.883627,0.05371,-0.903461,0.195182,-0.781439,F
-0.479623,-0.432467,0.488381,1.242502,0.142125,1.005651,-1.272383,0.889582,0.680314,0.378736,X
-0.123671,-0.459229,0.631877,0.236039,0.1228,-0.847916,0.164763,1.368255,1.524578,-0.81422,X
0.58633,0.189616,0.468886,-0.297672,-1.323449,-0.941088,0.107513,-0.272164,-0.550987,-0.476637,A
0.02327,-0.712254,0.284766,0.455462,0.156863,0.229449,-0.005188,0.792684,-1.22136,0.484463,F
-0.33034,-2.423019,0.138718,0.625851,0.184349,-0.462602,-0.338598,1.097681,1.915646,-0.769092,X
0.378747,-0.073249,0.399598,-0.094442,0.146555,-0.09823,0.407329,1.099684,-0.034463,-1.146921,A
-0.059027,-0.149125,0.454223,1.449322,-1.006797,-0.435305,-1.516495,0.787782,1.609456,0.246977,X
-0.087016,-0.442832,-3.210528,-0.555113,0.264317,0.863827,-0.195786,-0.427951,-0.216074,-0.380291,F
-0.253744,-1.63337,0.52791,0.850475,0.16826,0.370827,0.137438,1.572079,0.582482,-0.11134,A
-0.116011,0.249512,0.141698,-0.657892,0.260495,-0.874863,-0.588371,-0.538346,-0.531489,-0.18131,F
0.211005,-2.305907,0.098307,-1.088746,0.943676,-0.592444,-0.205908,0.808399,1.671451,-0.436036,I
0.115519,-0.235671,-3.127449,-2.558555,0.080995,-0.850724,0.235134,-0.969843,-0.087052,-0.676886,A
