0.143324,0.079457,0.051545,-0.27204,0.277265,-0.645412,0.59457,-0.998072,-0.17391,-1.367569,F
-0.289685,-0.392605,-3.210458,-1.475157,0.266841,-0.024206,0.202382,0.783192,0.29336,1.326799,D
0.135327,-0.122553,0.459993,-0.357092,0.268315,-0.480159,0.277684,0.012628,-0.712798,0.781456,A
-0.245158,-0.221937,0.066944,-0.866109,-1.007423,0.773022,0.174898,-1.389272,-2.680992,-0.270945,A
-0.218478,-0.088382,0.033243,-0.299693,0.257655,-0.582434,0.153189,0.78644,0.125718,-0.584038,X
-0.266268,-0.052094,0.350743,-1.159628,0.253414,0.782136,0.190511,-0.117973,-1.535388,0.553272,A
-0.322584,-0.148701,0.276594,0.778138,0.184331,0.692674,0.32171,0.005095,-0.555785,-0.585298,A
-0.248283,-0.485007,0.542197,1.143324,0.139886,-0.299032,0.334979,1.161103,-0.087002,1.955043,A
0.10221,0.080747,0.088903,-0.043443,0.266706,-0.728266,0.262249,-0.088653,-0.081592,-0.803705,F
-3.498414,-0.275711,0.50117,-1.177468,0.823785,0.248611,-0.088092,1.136099,0.247843,-1.035454,H
0.15472,-0.129057,0.538044,-1.93468,-2.36006,0.194412,1.180814,1.961972,0.344752,-0.482422,E
0.135952,0.046052,0.404988,0.840229,0.174151,-0.784579,0.13244,0.537593,0.603707,-0.389781,A
0.017071,-0.047894,0.189403,0.250863,0.280868,-2.346269,0.121278,0.984776,0.044156,0.602625,A
-0.363527,-0.162783,0.493047,0.65944,0.164509,1.265648,0.251954,0.464005,-0.35376,1.785277,E
0.092157,0.32504,0.263517,0.268198,0.26688,1.90403,0.36121,-0.727739,-0.710281,-0.598015,A
0.105351,0.410729,0.356388,-0.099081,0.236405,0.14712,0.247486,0.814112,0.329876,0.774279,E
0.013523,0.008178,0.085005,-0.663611,0.266289,0.602628,0.519159,0.050009,0.000274,0.646271,A
0.176874,0.321663,0.090357,1.344583,0.277676,0.20379,0.369026,-0.084526,0.028652,0.685878,A
0.107963,-0.201971,0.170103,0.743686,-4.921371,-0.569957,0.137175,1.806043,-0.771049,1.789778,A
-0.210692,0.22055,-3.210449,-2.154198,0.145445,-1.085558,0.337697,0.897912,-0.373003,-0.369071,A
-0.167977,-0.01223,0.409151,0.883826,0.183844,0.705819,-1.012213,0.666422,0.339222,-0.207444,A
-0.078118,-0.199739,0.267249,-1.102271,0.275489,2.141413,0.137044,0.296654,-0.134266,-0.47912,A
0.07238,0.044372,0.148661,-0.167739,0.256225,0.0911,0.485296,0.059455,0.484572,-0.169191,A
-0.269146,-0.400496,0.486146,-0.230866,0.1928,-1.253623,0.122539,-0.28743,-0.483493,1.933074,A
