26,Private,Some-college,Separated,Adm-clerical,Wife,White,Female,0,0,45,United-States,>50K
26,Private,HS-grad,Never-married,Handlers-cleaners,Not-in-family,White,Male,39,0,40,United-States,<=50K
40,Private,10th,Never-married,Exec-managerial,Not-in-family,White,Male,31,1,40,United-States,<=50K
34,Private,Bachelors,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K
56,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,0,2,40,United-States,<=50K
24,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Black,Female,7,1866,40,United-States,<=50K
30,State-gov,Bachelors,Married-civ-spouse,Prof-specialty,Other-relative,Asian-Pac-Islander,Male,0,1,40,Asia,<=50K
44,Self-emp-not-inc,10th,Divorced,Machine-op-inspct,Unmarried,White,Female,60,0,40,United-States,<=50K
63,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,20,1,51,United-States,>50K
43,Private,Doctorate,Never-married,Exec-managerial,Not-in-family,White,Male,36,0,40,United-States,>50K
27,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Female,44,1,40,Europe,>50K
34,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,10,1985,40,United-States,<=50K
34,Private,11th,Married-civ-spouse,Protective-serv,Not-in-family,White,Male,0,0,35,United-States,<=50K
24,Private,HS-grad,Separated,Priv-house-serv,Not-in-family,White,Female,13,3,29,United-States,<=50K
30,Private,1st-4th,Married-civ-spouse,Prof-specialty,Other-relative,Asian-Pac-Islander,Male,3439,0,40,Asia,<=50K
55,Private,Assoc-acdm,Married-civ-spouse,Handlers-cleaners,Own-child,Black,Male,85,1,40,United-States,<=50K
66,Private,HS-grad,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,37,Europe,>50K
73,Private,11th,Married-civ-spouse,Exec-managerial,Husband,White,Male,19,0,59,United-States,<=50K
21,Private,12th,Never-married,Adm-clerical,Not-in-family,Black,Female,8,0,31,United-States,<=50K
22,Private,11th,Never-married,Adm-clerical,Not-in-family,Black,Male,9,0,31,United-States,<=50K
24,Private,9th,Never-married,Craft-repair,Own-child,White,Male,36,0,56,United-States,<=50K
33,Private,Bachelors,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,32,0,40,Asia,<=50K
42,Local-gov,Masters,Divorced,Prof-specialty,Not-in-family,White,Female,0,3,40,United-States,<=50K
56,Self-emp-not-inc,HS-grad,Divorced,Sales,Not-in-family,White,Female,8,3,31,United-States,<=50K
29,State-gov,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,2028,40,Asia,<=50K
23,Private,HS-grad,Never-married,Prof-specialty,Not-in-family,White,Female,28,2,40,United-States,<=50K
44,Private,HS-grad,Never-married,Sales,Not-in-family,Black,Male,18,0,40,United-States,<=50K
48,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,7,0,40,Asia,>50K
49,State-gov,Bachelors,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,40,Asia,>50K
23,Private,Bachelors,Never-married,Tech-support,Not-in-family,Asian-Pac-Islander,Male,0,0,40,Asia,<=50K
38,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
30,Private,Some-college,Married-spouse-absent,Adm-clerical,Other-relative,White,Female,3418,1,46,South-America,<=50K
22,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,2,32,United-States,>50K
27,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Other-relative,White,Male,7,0,40,United-States,<=50K
33,Private,Some-college,Never-married,Sales,Not-in-family,White,Male,19,1857,40,United-States,<=50K
19,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,49,0,40,Asia,<=50K
19,Private,10th,Never-married,Sales,Own-child,Black,Male,10,0,30,United-States,<=50K
23,Private,HS-grad,Never-married,Machine-op-inspct,Own-child,White,Female,13,0,40,United-States,<=50K
32,Private,HS-grad,Never-married,Transport-moving,Not-in-family,White,Male,0,0,18,United-States,<=50K
41,Private,Bachelors,Separated,Exec-managerial,Wife,Asian-Pac-Islander,Female,0,0,26,Asia,<=50K
45,Private,11th,Never-married,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K
18,Private,HS-grad,Never-married,Craft-repair,Own-child,Black,Male,8,0,40,United-States,<=50K
32,Private,Bachelors,Married-civ-spouse,Sales,Wife,White,Female,0,1,40,United-States,>50K
66,Private,HS-grad,Married-civ-spouse,Sales,Not-in-family,White,Female,24,1,59,United-States,>50K
22,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,Black,Male,29,0,40,United-States,<=50K
60,Local-gov,Bachelors,Married-civ-spouse,Adm-clerical,Wife,White,Female,22,2,37,United-States,>50K
25,Private,Some-college,Never-married,Handlers-cleaners,Own-child,White,Female,58,0,50,United-States,<=50K
48,Federal-gov,Bachelors,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,15,1962,40,Asia,>50K
27,Private,Some-college,Married-civ-spouse,Exec-managerial,Wife,White,Female,31,0,44,United-States,>50K
42,Private,HS-grad,Divorced,Handlers-cleaners,Unmarried,White,Male,3,2,45,United-States,<=50K
29,State-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,Asia,>50K
46,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,2,23,United-States,>50K
65,Private,11th,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
17,Private,Bachelors,Never-married,Machine-op-inspct,Wife,White,Female,0,4,40,United-States,<=50K
46,Self-emp-not-inc,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,19,1837,40,United-States,<=50K
18,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Not-in-family,White,Male,77,2,63,United-States,<=50K
50,Private,Bachelors,Married-civ-spouse,Sales,Other-relative,Asian-Pac-Islander,Male,0,2,40,Asia,<=50K
45,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,7,0,40,Asia,>50K
28,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,26,0,45,United-States,<=50K
48,Private,HS-grad,Married-civ-spouse,Tech-support,Husband,White,Male,12,1785,40,United-States,>50K
49,Private,Doctorate,Never-married,Prof-specialty,Not-in-family,White,Female,57,0,49,United-States,<=50K
36,State-gov,Masters,Never-married,Prof-specialty,Not-in-family,White,Male,37,0,40,United-States,<=50K
20,Self-emp-inc,HS-grad,Never-married,Craft-repair,Not-in-family,Black,Male,11,0,40,United-States,<=50K
49,Self-emp-inc,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,1,40,United-States,<=50K
32,Private,HS-grad,Divorced,Adm-clerical,Unmarried,White,Male,22,0,40,United-States,<=50K
53,Local-gov,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,24,2,58,United-States,<=50K
48,Self-emp-not-inc,Assoc-voc,Never-married,Prof-specialty,Wife,Asian-Pac-Islander,Male,4,0,40,Asia,<=50K
30,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,44,1,50,United-States,<=50K
71,Self-emp-inc,Doctorate,Married-civ-spouse,Exec-managerial,Husband,White,Male,8605,3,37,United-States,>50K
